# From https://iopscience.iop.org/article/10.3847/1538-3881/aae1f5
#Title: Radial velocities from the N2K Project: 6 new cold gas giant planets 
#       orbiting HD-55696, HD-98736, HD-148164, HD-203473, and HD-211810 
#Authors: Ment K., Fischer D.A., Bakos G., Howard A.W., Isaacson H. 
#Table: Radial velocities for N2K stars
#================================================================================
#Byte-by-byte Description of file: ajaae1f5t2_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units   Label  Explanations
#--------------------------------------------------------------------------------
#   1- 10 A10    --      Name   Name of the star
#  12- 21 F10.4  d       JD     Julian Date, JD-2440000
#  23- 40 F18.11 m/s     RVel   Radial Velocity
#  42- 52 F11.7  m/s   e_RVel   Radial Velocity Error
#  54- 59 F6.4   --      SHK    []? Ca II H&K line emission indicator
#--------------------------------------------------------------------------------
HD-9113    14130.8000      3.94775000000   3.9154300 0.1620 
HD-91702   13777.8600      8.03813000000   1.4300200 0.1930 
HD-91702   13778.8720      1.46692000000   1.1883200 0.1920 
HD-91702   13779.8840     -9.50004000000   1.5769800 0.1920 
HD-91876   13015.0380     22.20786600000   3.0874500        
HD-91876   13016.0580     79.01432300000   6.4558000        
HD-91876   13017.0330     25.96743300000   3.2080700        
HD-91876   13044.0920     15.37643700000   2.3883700        
HD-91876   13044.8730     12.31738600000   2.2163600        
HD-91876   13045.8340     16.71257300000   1.9449600        
HD-91876   13046.0850     16.54642800000   2.3147700        
HD-91876   13069.0140     19.33388000000   3.1736000        
HD-91876   13071.8680     13.42756200000   2.9649800        
HD-91876   13072.0180     15.23208900000   3.1094700        
HD-91876   13073.9480     32.95104500000   3.1695100        
HD-91876   13478.9140     -4.62541830000   2.0056500 0.1790 
HD-91876   13931.7560      9.37423570000   1.4708900 0.1760 
HD-91876   13932.7530     -0.62140727000   1.7776800 0.1800 
HD-91876   13934.7360     -5.10806920000   1.9941100        
HD-91876   15663.9210      1.84484470000   1.4103800 0.1700 
HD-92320   13777.8740   -123.44100000000   1.1025000 0.2020 
HD-92320   13778.8860      7.48854000000   1.1277100 0.2030 
HD-92320   13779.8940    115.95100000000   1.3059800 0.2020 
HD-93215   13777.8660     -0.14810700000   1.2474700 0.2410 
HD-93215   13778.8880      1.89277000000   1.2199400 0.2440 
HD-93215   13779.8970     -1.75526000000   1.3747500 0.2450 
HD-93849   13015.0860      3.28342000000   5.2093900        
HD-93849   13016.1140      7.40517000000   5.2557600        
HD-93849   13017.0920     -0.05140020000   5.3275500        
HD-93849   13068.9790      2.03614000000   8.7358900        
HD-93849   13478.9190     -6.16771000000   8.2249700 0.1390 
HD-93932   13015.0880     -5.81024000000   2.8738100        
HD-93932   13016.1160     -1.42605000000   3.0092500        
HD-93932   13017.0930     -9.18083000000   2.7469400        
HD-93932   13068.9910      5.56306000000   3.3234700        
HD-93932   13073.9360      0.50594400000   3.8571000        
HD-93932   13478.9210      5.63195000000   3.3344000 0.1420 
HD-94375   13015.0930     -2.05872000000   6.1921200        
HD-94375   13016.1190     10.22670000000   5.1708000        
HD-94375   13017.0970      3.60594000000   5.6584900        
HD-94375   13068.9810     -1.58247000000   6.4420800        
HD-94375   13073.9340     -8.70438000000   7.6090700        
HD-94375   13478.9230      4.95463000000   7.0190200 0.1470 
HD-95088   13777.8780    -11.93026400000   1.3258300 0.2390 
HD-95088   13778.8970     -9.40032370000   1.3079500 0.2330 
HD-95088   13779.9040     94.11411900000   2.6216000 0.2250 
HD-95088   13837.9040     -9.85020950000   2.6634600 0.2080 
HD-95088   13837.9110     -8.26551400000   1.3920800 0.2080 
HD-95088   13841.8400     -9.43781790000   1.2150000 0.2150 
HD-95088   13931.7520     -5.00545700000   1.2973300 0.2190 
HD-95088   13932.7550     -9.06344240000   1.3857700 0.2190 
HD-95088   13933.7860     -5.07342800000   1.3361600 0.2210 
HD-95088   14429.0940     -4.26064480000   1.2034000 0.1990 
HD-95088   14634.8130     -9.03421800000   1.0555700 0.1980 
HD-95088   14639.7550    -11.85557900000   1.0339300 0.1990 
HD-95088   14641.7680    -10.93290500000   1.1893800 0.1970 
HD-95088   15173.1530     -8.75233100000   1.1442400 0.2080 
HD-95088   15188.0840     -0.48016744000   1.0996600 0.2200 
HD-95088   15189.1620    -11.66952800000   1.2677500 0.2200 
HD-95088   15260.9120    -18.48573000000   1.2220700 0.2120 
HD-95088   15501.1440     -1.08529290000   1.1533100 0.2270 
HD-95088   15663.8710     14.98170400000   1.1951600 0.2470 
HD-95088   15879.1190    -14.82100000000   1.1037900 0.1950 
HD-95088   15903.0410      8.86729930000   1.1142800 0.2330 
HD-95088   16710.0920     18.13887900000   1.1224200 0.2570 
HD-95622   13777.9400     -3.57958600000   1.8650900 0.1770 
HD-95622   13779.9590      1.86396360000   1.9804100 0.1770 
HD-95622   13781.0710     41.00526800000   3.1424200 0.1790 
HD-95622   13806.9870     -3.96606660000   2.3062600 0.1790 
HD-95622   13841.8170     -9.49159400000   2.1514200 0.1770 
HD-95622   13931.7800     -8.59836200000   2.0209500 0.1740 
HD-95622   14085.0340    -11.18642300000   2.1500700 0.1770 
HD-95622   14139.0600    -14.58384000000   2.0452000 0.1770 
HD-95622   14216.8790     -4.10432670000   1.6767200 0.1790 
HD-95622   15173.1110     -3.39874730000   1.8914100 0.1820 
HD-95622   15663.9080      1.17363570000   2.0913300 0.1840 
HD-96108   13015.1080      3.77064000000   6.4860400        
HD-96108   13016.1250      4.77193000000  15.4853000        
HD-96108   13017.1120      1.68722000000   6.4766200        
HD-96108   13069.0030    -12.99450000000   8.4449900        
HD-96108   13369.1280     -8.15055000000   6.9334000 0.1420 
HD-96167   13015.1100    -16.70276000000   1.9886200        
HD-96167   13016.1270    -20.80590100000   1.8184700        
HD-96167   13017.1140    -19.48735900000   1.9775600        
HD-96167   13044.1490    -10.98639800000   1.4830200        
HD-96167   13046.0170    -15.86502900000   1.6208400        
HD-96167   13069.0050     21.67438400000   2.1204700        
HD-96167   13073.9380     22.99412500000   2.3190200        
HD-96167   13153.7980      2.68479840000   1.7047100        
HD-96167   13195.7520     -7.13141710000   1.5054700        
HD-96167   13196.7830      6.41413800000   1.5311400        
HD-96167   13197.7660      5.00533980000   1.5622300        
HD-96167   13369.1270     -7.35447770000   1.1924700 0.1390 
HD-96167   13370.1140     11.01530100000   1.2286300 0.1630 
HD-96167   13398.0120    -11.33294900000   1.0827200 0.1390 
HD-96167   13398.9430     -8.28067740000   1.1780200 0.1390 
HD-96167   13400.9620    -10.61694800000   1.1371300 0.1380 
HD-96167   13424.9930     -9.00720530000   1.0641700 0.1400 
HD-96167   13425.9410    -13.35052800000   1.1512000 0.1390 
HD-96167   13426.9780    -12.41443100000   1.1111800 0.1400 
HD-96167   13428.0940    -11.66204000000   1.1306800 0.1400 
HD-96167   13431.0950    -11.41994300000   1.0969600 0.1370 
HD-96167   13478.9380    -13.57284700000   1.1462100 0.1400 
HD-96167   13480.8380    -13.19278900000   1.1211200        
HD-96167   13483.7690    -15.79979100000   1.0812400 0.1390 
HD-96167   13546.7520     -8.12169980000   1.5441100 0.1390 
HD-96167   13724.1210      3.72950270000   1.0616200 0.1380 
HD-96167   13748.1020     -4.37784930000   1.3622900 0.1380 
HD-96167   13753.0290      2.40929660000   1.2977000 0.1370 
HD-96167   13753.0540     -2.26474810000   1.0197000 0.1370 
HD-96167   13754.0120     -4.60139070000   1.2550800 0.1370 
HD-96167   13754.0900     -5.79788820000   1.3069900 0.1370 
HD-96167   13775.9910      2.42989890000   1.2072400 0.1380 
HD-96167   13776.9900     -4.54350940000   1.5920800 0.1370 
HD-96167   13806.9850     -7.03830630000   1.5144000 0.1360 
HD-96167   14131.0280     11.94451700000   1.5006400 0.1410 
HD-96167   14216.8530      6.50909850000   1.5634700 0.1380 
HD-96167   14248.8380      2.73409710000   1.3262900 0.1370 
HD-96167   14428.1460     -7.08928170000   1.0872700 0.1390 
HD-96167   14429.1200     -9.94003460000   1.1273600 0.1400 
HD-96167   14493.0080    -17.31601600000   1.2139100 0.1390 
HD-96167   14547.9130     -1.63336620000   1.4581300 0.1400 
HD-96167   14548.8500     -0.30382214000   1.2836700        
HD-96167   14602.8050     21.10032900000   1.3174700 0.1390 
HD-96167   14603.7950     15.68575400000   1.3333400 0.1390 
HD-96167   14639.7810     10.79158000000   1.2911900 0.1400 
HD-96167   14806.1560      7.21575800000   1.5484000 0.1410 
HD-96167   14811.1200     -3.69703540000   1.2948200 0.1410 
HD-96167   14839.1230     -5.50676920000   1.2828100 0.1380 
HD-96167   14847.0650    -12.07297500000   1.3154500 0.1390 
HD-96167   14987.7700    -16.87610400000   1.3003800 0.1380 
HD-96167   15015.7600    -15.77960400000   1.3243600 0.1380 
HD-96167   15174.1160     12.29883200000   1.2358900 0.1400 
HD-96167   15522.1460    -14.70129300000   1.2659700 0.1360 
HD-96167   15546.1570      2.82158060000   1.2049300 0.1360 
HD-96167   15606.0360     21.53555700000   1.4068300 0.1370 
HD-96167   15635.9540     17.76489600000   1.2336000 0.1380 
HD-96167   15670.8150      8.45223360000   1.3419400 0.1360 
HD-96167   16113.7540     11.49899000000   1.3049200 0.1340 
HD-96167   16472.7410    -20.27806700000   1.3383100 0.1250 
HD-96167   16614.1230      9.29317790000   1.2859500 0.1360 
HD-96167   16641.0420     11.77871800000   1.3343600 0.1340 
HD-96167   16641.0760     12.85683200000   1.1993100 0.1360 
HD-96167   17209.7390      3.51331920000   1.3764300 0.1360 
HD-96167   17587.7370     24.23369500000   1.4609000 0.1340 
HD-96361   13777.9460     -1.15812160000   0.7826230 0.1620 
HD-96361   13779.9650     -6.81806180000   0.7006740 0.1620 
HD-96361   13781.1080    -10.07128400000   0.8107770 0.1610 
HD-96361   14428.1500      7.42355450000   0.8666500        
HD-96529   13777.9550     -5.73813230000   1.0336400 0.1710 
HD-96529   13779.9790      0.08900674000   1.0358700 0.1720 
HD-96529   13781.0780      6.02651680000   1.1496400 0.1710 
HD-96529   14429.1620     -3.01362070000   1.1110500 0.1840 
HD-96529   14867.8920     -1.96557020000   1.5218900 0.1770 
HD-96529   15663.9340     -5.21801580000   0.9910060 0.1690 
HD-96937   13015.1120     -3.15718000000   3.9295900        
HD-96937   13016.1280    -12.72220000000   3.6666700        
HD-96937   13017.1160    -10.33080000000   4.0037100        
HD-96937   13044.1440     -5.96768000000   4.7893500        
HD-96937   13046.0130      0.68646600000   4.3999600        
HD-96937   13069.1170     -4.97207000000   5.6813900        
HD-96937   13478.9420     15.93810000000   4.2031600 0.1810 
HD-97038   13015.1130     -9.51123000000   4.0249900        
HD-97038   13016.1300      0.16941800000   3.7494300        
HD-97038   13017.1180    -14.41950000000   3.6679200        
HD-97038   13069.0060     -0.39579300000   5.7136900        
HD-97038   13478.9400     15.53840000000   4.4145300 0.1460 
HD-97854   13778.0380     -8.71558430000   1.3225700 0.1510 
HD-97854   13780.0190      8.86849020000   1.3864300 0.1500 
HD-97854   13781.1200      5.62238930000   1.3177200 0.1510 
HD-97854   13806.9650     -2.82471540000   1.8477200 0.1500 
HD-97854   13931.7660     -3.34827520000   1.1805100 0.1480 
HD-97854   13933.7480      0.16580570000   1.3100500 0.1510 
HD-98630   13015.1170   1582.88330000000   2.3444500        
HD-98630   13016.1320   1567.86680000000   2.6259200        
HD-98630   13017.1200   1577.69220000000   2.8815500        
HD-98630   13044.0950   1557.75530000000   2.3578400        
HD-98630   13044.8770   1552.19500000000   1.8415000        
HD-98630   13045.8980   1555.62020000000   1.7426200        
HD-98630   13046.0930   1542.15400000000   1.9644600        
HD-98630   13069.0530   1527.52340000000   2.8976500        
HD-98630   13071.8670   1546.74910000000   2.4548000        
HD-98630   13073.9460   1541.33870000000   2.9056300        
HD-98630   13076.9450   1547.68090000000   3.9139300        
HD-98630   13153.7660   1460.65370000000   2.1713600        
HD-98630   13195.7550   1437.57090000000   1.9751800        
HD-98630   13196.7890   1435.45040000000   1.8313500        
HD-98630   13197.7700   1431.13180000000   2.0586400        
HD-98630   13369.1210   1280.91490000000   1.2301700 0.1540 
HD-98630   13370.1090   1297.54990000000   1.4456600 0.1530 
HD-98630   13398.0350   1249.25750000000   1.3064700 0.1540 
HD-98630   14428.1540     25.72516500000   1.4073100 0.1560 
HD-98630   14549.0010   -135.87536000000   1.5751200 0.1560 
HD-98630   14839.0970   -545.17550000000   1.3148600 0.1550 
HD-98630   17520.8620  -3194.81300000000   1.6857300 0.1570 
HD-98736   13015.0400     69.52940700000   3.7254600        
HD-98736   13016.0610     73.64610600000   3.5415100        
HD-98736   13017.0350     78.12422500000   4.1221800        
HD-98736   13069.0760     76.95084700000   6.4779100        
HD-98736   13369.1180     31.28392200000   0.9771470 0.1910 
HD-98736   13370.1120     46.74828600000   1.3025900 0.1890 
HD-98736   15663.9320     -8.38872460000   1.0675000 0.1940 
HD-98736   17230.7400     11.38087600000   1.1344200 0.2110 
HD-98736   17556.8030    -40.80606700000   1.0936500 0.2150 
HD-98736   17562.7440    -37.16891100000   1.0189100 0.2150 
HD-98736   17568.7500    -32.90764300000   0.9809180 0.2110 
HD-98736   17569.7480    -32.32424800000   1.0870200 0.2070 
HD-98736   17570.7420    -33.94203000000   1.1414100 0.2050 
HD-98736   17582.7410    -28.43689400000   1.0311400 0.2090 
HD-98736   17704.1490      5.93986180000   1.1902400 0.2090 
HD-98736   17712.1550      9.39743990000   1.0424000 0.2090 
HD-98736   17713.1540      6.90037470000   1.0457600 0.2120 
HD-98736   17775.9150     22.24223200000   1.2391500 0.2120 
HD-98736   17793.9590     24.59399200000   1.0853400 0.2120 
HD-98736   17830.9180     26.49843100000   1.0352000 0.2140 
XO-5       14186.9460    131.54092000000   3.0683100 0.1490 
XO-5       14187.9520     84.42407200000   2.7967700 0.1590 
XO-5       14188.9530   -101.12549000000   2.6729900 0.1500 
XO-5       14216.7680    154.79669000000   2.7272800 0.1480 
XO-5       14247.8110   -135.85826000000   3.3026500 0.1730 
XO-5       14248.7830    -55.02510100000   4.0265400 0.1730 
XO-5       14249.7890    131.28758000000   3.6777700 0.1440 
XO-5       14251.7860   -131.31228000000   3.8751100 0.1290 
XO-5       14428.0250   -127.50717000000   2.9475900 0.1500 
XO-5       14430.1190    162.98741000000   3.4715100 0.1460 
XO-5       14455.9730     83.66963400000   3.4724100 0.1450 
XO-5       14547.9200     87.22942500000   7.1742200 0.1640 
XO-5       14548.8150    -56.30121500000   2.4734500 0.1520 
XO-5       14548.8950    -75.71383200000   2.1618400 0.1500 
XO-5       14602.7450     58.49720200000   2.4831100 0.1510 
XO-5       14603.7460   -123.40645000000   2.6341100 0.1530 
XO-5       15255.9090     73.82411900000   2.6012500        
XO-5       15961.0370   -108.22227000000   3.0378200        
XO-5       15991.9090    148.87360000000   4.1005700        
XO-5       15999.7790     65.34999800000   2.8618300        
XO-5       16018.8800    -85.50626200000   3.6024200        
XO-5       16027.7810   -125.36055000000   2.5712600        
XO-5       16197.1200    138.54990000000   2.8184500        
XO-5       16203.1350    -79.91823500000   3.1120000        
XO-5       16208.0890   -136.66385000000   3.2252100        
hip105904  13571.0420     -0.52715940000   0.5901390 0.1620 
hip105904  13576.0820     -3.46537200000   0.6847490 0.1610 
hip105904  14339.0010      1.75507340000   0.6532530 0.1630 
hip113207  13571.0310     -4.21657730000   0.5824910 0.1700 
hip113207  13576.0620     -1.17253940000   0.6414480 0.1700 
hip113207  13724.8150     -3.70425210000   0.6909730 0.1690 
hip113207  14251.1090      4.20983130000   0.5851820 0.1730 
hip14113   13693.8750     -2.87012970000   0.4863100 0.1620 
hip14113   13694.8770      1.93217890000   0.5184900 0.1620 
hip14113   13695.7880     -1.80602550000   0.5477880 0.1630 
hip14810   13693.7610   -104.60982000000   0.9032370 0.1550 
hip14810   13694.8310   -440.70838000000   0.8571880 0.1550 
hip14810   13695.9090   -194.25109000000   0.8390830 0.1540 
hip14810   13723.7860    192.61791000000   0.7813560 0.1530 
hip14810   13724.6880    359.19540000000   0.9448890 0.1550 
hip14810   13746.8150     35.87912400000   0.8816800 0.1540 
hip14810   13747.8530   -401.47508000000   0.7766460 0.1540 
hip14810   13748.7340   -397.35580000000   0.7341250 0.1540 
hip14810   13749.7390    -33.19960400000   0.8197410 0.1560 
hip14810   13751.8980    391.11133000000   0.7602770 0.1540 
hip14810   13752.8070    275.17034000000   0.6361640 0.1530 
hip14810   13752.9120    246.07009000000   1.1311100 0.1580 
hip14810   13753.6920    -51.30407900000   0.8239060 0.1540 
hip14810   13753.8100   -101.56901000000   0.8895740 0.1540 
hip14810   13753.9010   -142.66007000000   0.8284350 0.1530 
hip14810   13775.8360   -205.32988000000   0.6767820 0.1530 
hip14810   13776.8130    154.39331000000   0.8405580 0.1520 
hip14810   13777.7230    377.40853000000   0.7843780 0.1530 
hip14810   13778.7210    447.40631000000   0.8022380 0.1510 
hip14810   13779.7440    265.40108000000   0.9236470 0.1540 
hip14810   13841.7220   -486.61843000000   0.9127460 0.1000 
hip14810   13961.1300   -249.62463000000   0.7130550 0.1530 
hip14810   13962.1330   -382.30020000000   0.8169240 0.1540 
hip14810   13969.0970   -311.84090000000   0.8043100 0.1530 
hip14810   13981.9700   -442.52005000000   0.7859230 0.1540 
hip14810   13982.9470   -168.13438000000   0.8176490 0.1520 
hip14810   13983.9810    183.23232000000   0.7034640 0.1540 
hip14810   13984.0970    216.92806000000   0.7606970 0.1530 
hip14810   13984.9860    377.75668000000   0.8026370 0.1540 
hip14810   13985.1020    387.68986000000   0.8682230 0.1540 
hip14810   14023.9640    136.00777000000   0.8908230 0.1540 
hip14810   14047.9760   -345.01699000000   0.8910960 0.1540 
hip14810   14129.7950   -165.50034000000   0.7531610 0.1540 
hip14810   14130.7480    171.27101000000   0.7906140 0.1530 
hip14810   14131.8410    378.77888000000   0.8166350 0.1520 
hip14810   14138.8060    386.34598000000   0.7919160 0.1550 
hip14810   14307.1320    141.02465000000   0.7031060 0.1550 
hip14810   14336.0760   -384.25960000000   0.6866250 0.1550 
